names,indexes
SU29016RMFS1,2085930
SU29017RMFS9,2112233
SU29018RMFS7,2140452
SU29019RMFS5,2134428
SU29020RMFS3,2154356
SU46002RMFS0,82192
SU46005RMFS3,82193
SU46010RMFS3,82194
SU46011RMFS1,82195
SU46012RMFS9,82196
SU46014RMFS5,82197
SU46017RMFS8,82198
SU46018RMFS6,82199
SU46019RMFS4,82200
SU46020RMFS2,82201
SU46021RMFS0,82202
SU46022RMFS8,82203
SU46023RMFS6,82204
SU48001RMFS0,82205
SU50001RMFS5,408062
SU52001RMFS3,434670
SU52002RMFS1,493977
SU52003RMFS9,2059758
RU000A0JNWS4,18156
RU000A0JTV50,175618
RU000A0JP8J5,18726
RU000A0JPQK8,20182
OSFD,22555
RU14OFIN1003,587
RU22BAFA1001,638
RU21TAMZ1004,637
RU21OGOZ0102,695
SU30030RMFS9,606
RU000A0JVF80,419523
RU000A100V61,910435
RU000A1015P6,925148
RU000A1021B4,2021930
RU000A0JX8E6,472608
RU000A0JRKQ4,81175
RU000A0JXVY3,484481
RU000A0JUTX5,398078
RU000A0JVRP3,436570
RU000A0JWB83,454295
RU000A0GK747,16745
RU000A0JP0D5,17941
OTOZ,15796
SN,18934
RU000A0GQM08,17143
RU000A0JV0V9,399789
RU000A0JWWQ9,462728
RU000A102DR8,2179443
RU000A0JU7H4,181653
RU000A0JUX89,398396
RU000A0JWX87,464579
OMSB,17207
OMSBP,17208
OMSH,22891
OPTI,22736
RU000A102AK9,2140460
RU000A0JP047,17938
KZOS,81856
KZOSP,81857
RU000A0GM9G5,17002
ORGR,16655
ORGRP,16656
OREN,17221
ORENP,17222
RU000A0JTGE4,152684
RU000A0JTZK1,176182
RU000A0JUPE3,388499
RU000A0JVM81,434655
RU000A0ZYKH5,490849
RU14ESOB2004,572
RU0009091243,539
RU000A0ZYGM3,490089
ORSB,16758
ORSBP,16759
RU22ORLI1001,757
RU000A0GQZV0,17186
RU000A0JQFK9,35336
RU0009111249,562
RU0009111454,563
OTCP,407627
RU000A0JRSB9,82011
RU000A0JTG83,152699
OFCB,80728
RU000A0JQ748,22486
RU000A0JQZT8,74438
RU000A0JU872,182465
RU000A0JU0N7,181516
RU000A0JV3J8,407488
RU000A0JRTX1,81560
RU000A0JSTP5,83004
RU000A0JRZ74,179999
RU000A0JSQF2,82937
RU000A0JUFP0,385382
RU000A0JUGW4,385553
RU000A0JTZT2,179942
RU000A0JV1D5,407203
RU000A0JU6T1,181609
RU000A0JV5R6,408628
RU000A0JV573,408536
RU000A0JUFQ8,414312
RU000A0JVBN2,414315
RU000A0JVFS2,419673
RU000A0JVFX2,419674
RU000A0JVGJ9,419676
RU000A0JVGK7,419677
RU000A0JVBS1,419569
RU000A0JSTQ3,83005
RU000A0JV3L4,407450
RU000A0JV5U0,408629
RU000A0JXTN0,483544
RU000A100EW0,891319
RU000A100VL7,910508
RU000A1013Z0,923315
RU000A1017Z1,925861
RU000A101GA9,930037
RU000A101T07,1894579
RU000A0JVC59,414353
RU000A0JVC67,414354
RU000A0JXLR8,475476
RU000A100L14,899183
RU000A101GR3,931793
RU000A102085,2008077
RU000A101YL9,1990062
RU000A1021C2,2053902
RU000A102861,2134429
RU000A0JRTW3,81644
RU000A0JS264,82234
RU000A0JT3J2,152375
RU000A0JTH82,152779
RU000A0JTX09,175827
RU000A0JU2N3,181338
RU000A0JVPJ0,436219
RU000A0JVDR9,414613
RU000A0JURM2,389942
RU000A0JUWV3,398341
RU000A0JVP21,436108
RU000A0JWX46,462813
RU000A0JXTG4,483515
RU000A0JXYE9,485339
RU000A0JXYG4,485340
RU000A0JXYH2,485341
RU000A0GJKG8,16769
RU000A0GFRA4,16619
RU000A0E59N7,16324
RU000A0JNW30,18154
AKHA,16369
RU000A0CBFD1,15735
BEB,878002
DCOM,1822350
GDWS,462846
SPB,420409
SNGS,419760
SNGSP,419765
GMKN,419695
GAZP,419690
IRAO,419705
LKOH,419710
MAGN,419715
MTSS,419725
MGNT,419720
NLMK,419730
NVTK,419735
RSTI,419740
RTKM,419745
HYDR,419700
SBER,419750
SBERP,419755
FEES,419685
KTF,454632
TRNFP,419770
GTLC,152876
RU000A0JVT76,436867
RU000A0JVW22,449187
RU000A0JVWT5,450282
RU000A0JVUL6,449049
RU000A0JNZT5,18231
RU000A0JPWZ4,20759
RU000A0JVRL2,436528
RU000A0JVVL4,449141
RU000A0JVXX5,450391
RU000A0JWM15,456378
RU000A0JXGV0,877983
RU000A0JUP97,388496
RU000A0JUV32,398213
RU000A0JUT85,390844
RU000A0JVM32,434653
RU000A0JVCA7,414369
RU000A0JP8D8,18778
RU000A0JP6Y8,18647
PIK,80892
RU000A0JWP38,460020
RU000A0JWSU9,460021
RU000A0JWSV7,460022
RU000A0JVPN2,436260
RU000A0JVPP7,436261
RU000A0JVPQ5,436262
RU000A0JWP46,457423
RU000A0JXK40,474140
RU000A0JXQ93,477025
RU000A0JXY44,485286
RU000A0ZZ1M2,494036
RU000A0ZZAW2,496388
RU000A0ZZBJ7,496414
RU000A100XR0,911371
RU000A1016Z3,925622
RU000A1026C1,2085929
PIKK,18654
PIKK,18654
RU0008306048,965
RU0008306055,966
RU0001534661,12977
RU0008967625,15222
RU000A0E49M0,16196
RU000A0JU9A5,182060
RU000A0JS8W5,82731
RU000A0JU997,181802
RU000A0JU989,182059
RU000A0JPFQ8,19608
RU000A0JPFX4,19609
RU000A0JPFZ9,19610
RU000A0JPFM7,19607
RU0006631280,13930
RU0002559873,13927
RU0006631264,13928
RU0006631272,13929
RU000A0JPFL9,19606
RU0009099576,15412
RU000A0D0KR8,16100
RU000A0JP0T1,18210
RU000A0JRHC0,80998
RU000A0JQ4S4,22189
RU000A0JUN16,389903
RU000A0JU2E2,181474
RU000A0JUYK2,414318
RU000A0DPB54,15928
RU000A0JUR61,398397
RU0007272746,15368
RU000A0JC060,17188
RU000A0JPWN0,20530
RU000A0JPCY9,18955
RU000A0JPLG7,19908
RU000A0JQWW9,181950
RU000A0JRPW1,181987
RU000A0JX2H2,472763
RU000A0JX1H4,472646
RU000A0JR8H7,75475
RU000A0JNUP4,17892
RU000A0JC052,17187
RU000A0JR0H4,181959
RU000A0JR6C2,181969
RU000A0JQY19,66894
RU000A0F6N94,16497
RU000A0JRNH7,81178
RU000A0JRGQ2,181978
RU000A0JPHE0,19714
RU000A0JPMF7,20000
RU000A0JPCM4,18851
RU000A0JR316,74543
RU000A0JS314,181997
RU000A101YY2,2139249
RU000A0ERNJ4,16233
RU000A101HY7,1879423
RU000A0JQ5P7,21808
RU000A0JTZW6,182048
RU000A0JR7V0,181970
RU000A0JPMD2,19967
RU000A0JPZ92,20793
RU000A0JPJ84,19704
RU000A0JC5V1,16920
RU000A0HGNH4,16623
RU000A0HGNG6,16622
RU000A0JPQ10,20179
RU000A0JPQ28,20180
RU000A0JQCU5,181936
RU000A0JPJM9,19803
RU000A0JP625,18485
RU000A0H1BF6,16918
RU000A0JVHY6,496833
RU000A0JP799,18523
RU000A0JP773,18522
RU000A0HF0L2,16535
RU000A0JPMJ9,20003
RU000A0JPRU5,20337
RU000A0JTCN4,182021
RU000A0DP6D8,15960
RU000A0DP6E6,15961
RU000A0DQAA4,15962
RU000A0JRSY1,81691
RU000A0JT916,152474
RU000A0JPPU9,20097
RU000A0JS4A0,182002
RU000A0JU0J5,182051
RU000A0JS9C5,82747
RU000A0JRE46,80855
RU000A0JPNW0,20031
RU000A0JNWJ3,17843
RU000A0JS306,181996
RU000A0JUGG7,398244
RU000A0JUEL2,388446
RU000A0JUTH8,414257
RU000A0JQCQ3,181935
RU000A0JPYK2,20792
RU000A0JNU16,17678
RU000A0JP7Y6,18592
RU000A0JNU32,17679
RU000A0JSME4,82988
RU000A0JRKJ9,81092
RU000A0JRXU9,181993
RU000A0JSG43,182009
RU000A0JRRN6,181988
RU000A0JR5N1,181964
RU000A0JTSQ3,153119
RU000A0JPC32,18794
RU000A0JPMG5,20001
RU000A0JPMH3,20002
RU000A0JP732,18521
RU000A0JSKF5,182010
RU000A0JTYV1,182045
RU000A0JR7W8,181971
RU000A0JQKU8,181938
RU000A0JPNH1,20776
RU000A0JTF35,182024
RU000A0JQPC5,181941
RU000A0JQZU6,74351
RU000A0JQA66,22520
RU000A0JRT98,81439
RU000A0JR7Z1,181974
RU000A0JU6Y1,385415
RU000A0JTBX5,152962
RU000A0JPSW9,20363
RU000A0JTJQ2,152772
RU000A0JQUP7,181948
RU000A0JVUA9,450342
RU000A0JS595,82385
RU000A0JP450,18369
RU000A0JPXA5,20548
RU000A0JR1W1,74546
RU000A0JT2H8,152518
RU000A0JQUF8,35245
RU000A0JSY41,83240
RU000A0JPLV6,19956
RU000A0JSWC7,83237
RU000A0JU765,181800
RU000A0JRHR8,80961
RU000A0JP708,18520
RU000A0JR7Y4,181973
RU000A0JQ599,21807
RU000A0JS3A2,181999
RU000A0JQ4B0,21162
RU000A0JUB77,383955
RU000A0JR3S5,181962
RU000A0JS0J9,181995
RU000A0JTCM6,182020
RU000A0JQRN8,22875
RU000A0EARX2,16101
RU000A0F5GJ0,16297
RSTR,81765
RU000A0JQSP1,22889
RU000A0JRDW7,80746
RU000A0JS6Y5,182005
RU000A0JNG89,17424
RU0007896452,15410
RU0007896460,15411
RU000A0JU4U4,182056
RU000A0JPRL4,20435
RU000A0JR266,74537
RU000A0JPHY8,19699
RU000A0JT7S4,152385
RU000A0JMGY7,17162
RU000A0JS967,182007
RU000A0ETL65,16235
RU000A0JQ581,21512
RU000A0JT973,152398
RU000A0JQ615,22337
RU000A0JQUQ5,181949
RU000A0JTJR0,152813
RU000A0JRK71,181981
RU000A0JP4U1,18381
RU000A0JPK16,19804
RU000A0JR167,181960
RU000A0JTN68,182030
RU000A0JPR84,20202
RU000A0JPR92,20203
RU000A0JRRM8,81320
RU000A0JPR68,20200
RU000A0JPR76,20201
RU000A0JQP93,181940
RU000A0JRMY4,81177
RU000A0JPTT3,20429
RU000A0JQYZ8,66922
RU000A0JTWY9,182041
RU000A0JS520,82377
RU000A0JS991,82746
RU000A0ETJF6,16237
RU000A0JUDS9,385395
RU000A0JR746,75010
RU000A0JTCL8,182019
RU000A0JQPE1,181942
RU000A0JPTL0,20418
RU000A0JQZN1,181956
RU000A0JQP77,181939
RU000A0JT0F6,182012
RU000A0JNWN5,17845
RU000A0JPNC2,20070
RU000A0JPPW5,20098
RU000A0JNWK1,17844
RU000A0JSMB0,82987
RU000A0JPDV3,19005
RU000A0JP8W8,18595
RU000A0BMDZ8,15541
RU000A0JR5E0,74727
RU000A0B76D8,15815
RU000A0B76C0,15814
RU000A0B76E6,15816
RU000A0JTY08,182043
RU000A0JPYW7,20839
RU000A0JR3K2,74547
RU000A0JP5J1,18435
RU000A0JPMW2,19984
RU000A0JRSC7,81859
RU000A0JP880,18593
RU000A0JNG71,17248
RU000A0JQ102,21074
RU000A0JR1C3,74440
RU000A0F6N86,16496
RU000A0JPK73,19827
RU000A0JNXM5,17846
RU000A0JPLL7,19887
RU000A0JPLM5,19888
RU000A0JQ573,21511
RU000A0JPLN3,19889
RU000A0JT7X4,182015
RU000A0EAKA5,16126
RU000A0JDCV1,16955
RU000A0F6XX4,16581
RU000A0F59Y1,16495
RU000A0JPDM2,18911
RU000A0JP0H6,17987
RU000A0JQZC4,181954
RU000A0JRKB6,181983
RU000A0JS868,82677
RU000A0JTK53,152773
RU000A0JUE09,384966
RU000A0JQ0M5,20920
RU000A0JS363,82156
RU000A0JPRP5,20438
RU000A0JR555,181963
RU000A0JSY33,182011
RU000A0JQFW4,22665
RU000A0HF9G3,16587
RU000A0JU7Z6,181801
RU000A0JR7X6,181972
RU000A0JQCV3,80936
RU000A0JTZX4,182049
RU000A0JUR20,389979
RU000A0ZYF79,491241
RU000A0JPDK6,18896
RU000A0JTVY1,182039
RU000A0JP5S2,18484
RU000A0JPME0,20068
RU000A0JP1Y9,18268
RU000A0JP1W3,18266
RU000A0JP1X1,18267
RU000A0JS5X9,82447
RU000A0JS5Y7,82448
RU000A0JPRM2,20436
RU000A0JR8C8,181976
RU000A0JR3N6,181961
RU000A0JPNS8,20072
RU000A0JP8U2,18594
RU000A0JPBU9,18878
RU000A0JPM22,19999
RU000A0JPM14,19998
RU000A0JTQH6,182031
RU000A0JR811,181975
RU000A0JPQP7,20166
RU000A0JPZG7,20841
RU000A0ETB75,16234
RU000A0JR0C5,74353
RU000A0JPMX0,19985
RU000A0JPKJ3,19886
RU000A0JREU9,80808
RU000A0JS405,182000
RU000A0JR589,74998
RU000A0ETCC8,16210
RU000A0JUBQ7,384967
RU0008005657,20918
RU000A0JQVQ3,35314
RU000A0ETL73,16236
RU000A0JU0G1,181861
RU000A0JS553,182003
RU000A0JRSS3,181989
RU000A0JS504,82376
RU000A0JS546,82379
RU000A0JTZS4,182046
RU000A0JPNE8,20071
RU000A0JTVG8,182034
RU000A0JTBW7,182018
RU000A0JNFT7,17246
RU000A0JQZG5,74350
RU000A0JR092,74352
RU000A0JP7Q2,18796
RU0007781860,15369
RU000A0JPWM2,20529
RU000A0JRHS6,181980
RU000A0JQUM4,35246
RU000A0JPWP5,20531
RU000A0JPZD4,20840
RU000A0JPJU2,19772
RU000A0JT9N1,182017
RU000A0JQFV6,22700
RU000A0JNJX1,17419
RU000A0JT833,182016
RU000A0JS9B7,82783
RU000A0JT510,152678
RU000A0JPZY0,20919
RU000A0JU3H3,182055
RU000A0JTPA3,152905
RU000A0JR1J8,74457
RU000A0JPJ35,19703
RU000A0JPCF8,18879
RU000A0JUKK1,388542
RU000A0JPDN0,18920
RU000A0JS975,182008
RU000A0JP5U8,18437
RU000A0JPBS3,18793
RU000A0JP7G3,18547
RU000A0JP5T0,18436
RU000A0JP7E8,18546
RU000A0J25W8,17215
RU000A0JQTC7,35218
RU000A0J25X6,17245
RU000A0JPMV4,19982
RU000A0HGAT6,16583
RU000A0JS8S3,82723
RU000A0JTJZ3,152764
RU000A0JSWF0,83238
RU000A0JP8Z1,18732
RU000A0JPE14,19006
RU000A0JPBT1,18798
RU000A0DQAF3,15980
RU000A0DNSP1,15959
RU000A0DNSN6,15958
RU000A0JSAB5,82845
RU000A0JUBR5,383956
RU000A0JTU77,182033
RU000A0JPJ27,19702
RU000A0JRSZ8,181990
RU000A0JNXS2,18265
RU000A0JQZS0,181958
RU000A0JTEE9,182023
RU000A0JRU12,181991
RU000A0JPRN0,20437
RU000A0JTVW5,182038
RU000A0JTK04,182028
RU000A0JQ0S2,20922
RU000A0JPM71,19958
RU000A0JQZQ4,181957
RU000A0DM7Q1,15876
RU000A0JTVV7,182037
RU000A0JPCP7,18852
RU000A0JPDL4,18929
RU000A0JP7D0,18545
RU000A0JP4S5,18380
RU000A0EQ3S1,16164
RU000A0JPFK1,19573
RU000A0JP4P1,18377
RU000A0EQ3R3,16163
RU000A0EQ3Q5,16162
RU000A0ERGA7,16166
RU000A0EQ3P7,16161
RU000A0JP4R7,18379
RU000A0JP4Q9,18378
RU000A0JTRF8,153037
RU000A0EQ3N2,16160
RU000A0EQ3T9,16165
RU000A0JQZ00,66923
RU000A0JTGG9,182025
RU000A0JNKU5,17668
RU000A0JTNQ4,152963
RU000A0JRNZ9,81222
RU000A0JS355,181998
RU000A0JU096,182050
RU000A0JQZL5,181955
RU000A0JPCK8,18850
RU000A0JU2Q6,182054
RU000A0JPMS0,19983
RU000A0JTVU9,182036
RU000A0JS5Q3,182004
RU000A0JPTK2,20417
RU000A0JTW59,182040
RU000A0JQ4J3,21163
RU000A0JUR38,398245
RU000A0JQCW1,181937
RU000A0JTSC3,182032
RU000A0JPCX1,18880
RU000A0JTYP3,386061
RU000A0JP484,18370
RU000A0JRK06,81057
RU000A0JUDB5,384968
RU000A0JV7Y8,409513
RU000A0JPVG6,20517
RU000A0JR3X5,74560
RU000A0JR0A9,74426
RU000A0JUKC8,388277
RU000A0JRHL1,80960
RU000A0JQUD3,35244
RU000A0JQUE1,181947
RU000A0JRST1,81767
RU000A0JT7B0,182014
RU000A0JPCZ6,18910
RU000A0JRHK3,80959
RU0002567728,15384
RU000A0JT8U8,152386
RU000A0JT8W4,152387
RU000A0JPYR7,20724
RU000A0JPYH8,20687
RU000A0JPYS5,20725
RU000A0JPYG0,20686
RU000A0JPYJ4,20688
RU000A0JTVP9,182035
RU000A0JTEA7,182022
RU000A0JC037,16919
RU000A0JRX92,181992
RU000A0JPWB5,20518
RU000A0JPWE9,20520
RU000A0JPWG4,20521
RU000A0JPWD1,20519
RU000A0JPC99,18828
RU000A0JVQ53,450570
RU000A0JSXE1,83183
RU000A0JPYC9,20662
RU000A0JUAQ9,383954
RU000A0JRKA8,181982
RU000A0JQTM6,35216
RU000A0JRH92,181979
RU000A0JPJR8,19811
RU000A0JS2F3,82121
RU000A0JPMC4,19966
RU000A0JRXV7,81837
RU000A0JRVR9,81821
RU000A0JSWG8,83239
RU000A0JPKG9,19885
RU000A0JPPX3,20099
RU000A0JRE38,80854
RU000A0JR2K4,74538
RU000A0JPRQ3,20439
RU000A0JRAJ0,80600
RU000A0JS439,182001
RU000A0JPMP6,20069
RU0007781878,15370
RU000A0JPGZ7,19771
RU000A0JPXJ6,20738
RU000A0D9RQ6,16087
RU000A0JQ0P8,20921
RU000A0JPNQ2,20058
RU000A0JQSM8,22882
RU000A0HNNH0,16696
RU000A0JPCA9,18829
RU000A0JQ1D2,21013
RU000A0JRL54,181984
BORFIN,435000
BORFIN,435219
RU000A0JQ9E3,22591
RU000A0JW2T8,453395
RU000A0JVCK6,414402
RU000A1020S0,2015577
RU000A0JWWG0,462633
RU000A0JW0S4,451625
RU000A0JW5E3,453751
RU000A0JWBP5,454339
RU000A0E7NP0,16465
PRIM,17850
RU000A100TB2,909258
PNTZ,20896
RU000A0JPAQ9,18907
RU000A0B6NQ3,15773
RU000A0ZZFP5,497155
RU000A0ZZX35,502286
RU000A100Q35,904243
RU000A1022E6,2032966
RU21PRBB0101,676
RU0007766119,813
RU0008155908,15414
RU000A0BDJ60,15789
RU000A0GH0Q0,16731
RU000A0JSWU9,152327
RU000A0JPBJ2,19882
PRMI,82312
PRTK,35247
RU000A0JPDR1,19082
RU000A0JWTU7,460326
RU000A0JX017,466701
RU000A0ZY9T1,487507
RU000A0JWTJ0,460322
RU000A0JNUR0,17953
RU000A0JNW48,17728
RU000A0JNUZ3,17727
RU000A0JRZH1,181994
RU000A0JP6S0,18515
RU000A0JNS77,18398
RU000A0JP633,18501
RU000A0JP6U6,18517
RU000A0JP6T8,18516
RU000A0JPNJ7,20177
RU000A0JNP47,17927
RU000A0JQC31,22766
RU0009167837,15425
RU000A0ZZ8A2,2125053
RU000A0ZZ8A2,495549
RU000A1020K7,2124946
PAZA,81896
RU000A0DK5Q7,15865
RU000A0DK5P9,15864
PA,18959
RU0008586870,1052
RU0008248828,13948
RU000A0JNU08,18217
RU000A0JP021,18232
RU000A0JRUF6,81606
PZGR,16383
PZGRP,16384
PZSB,16427
PZSBP,16428
PNZE,16997
PNZEP,16998
RU000A0JNR37,17583
RU000A0JPHJ9,19665
RU000A0JRWR7,81999
RU000A0JQV04,35274
RU000A0JREP9,80709
RU000A0JT1E7,83259
RU000A0JS538,82378
RU000A0JPU48,20499
RU000A0JNK00,35330
RU000A0E7AR3,16318
RU000A0D0965,16130
PMOT,20895
RU000A0DHWV3,15927
PMSBP,16909
PMSB,16908
RU000A0JP906,18787
RU000A0JR035,74336
RU000A0JR3F2,74548
RU000A0JSSB7,83139
PBSB,20894
PBSBP,81897
PETR,81908
PETR02,81909
PETR03,81910
PETR04,81911
PETR05,81912
PETR06,81913
RU000A0JS4V6,82347
RU0008248836,14034
RU000A0JNJP7,17634
RU000A0JPV88,20785
RU000A0JQM39,22839
RU000A0JQ9V7,22614
RU000A0JQ9X3,22615
RU000A0ZZAT8,2125026
RU000A0ZZAT8,496383
RU000A1006C3,2124975
RU000A1006C3,874154
RU000A1013N6,2125045
RU000A1013N6,923002
RU000A0JU8V3,181797
RU000A0ZZ547,494908
RU000A1016F5,925450
RU000A0JWX95,464580
RU000A0JXNJ1,476011
RU000A0JWK66,455364
PLSM,81241
PLNT,82424
PL,18947
PDMS,81898
RU000A101YV8,1991526
RU000A0JP7R0,18813
RU0008415815,14035
PMTL,66938
PMTL,18236
RU000A0JUK84,386451
RU000A0JVGR2,419680
RU000A0JWYK8,464981
RU000A0JXPJ6,476688
RU000A0JPTX5,20658
RU000A0JR9Z7,80392
PLZL,17123
RU000A100XC2,911336
PGILLN,434978
PGILLN,435197
RU000A0JVMD0,434658
RU000A0JVM99,434656
RU000A0JVMB4,434657
PLZL,20335
RU000A101ZH4,2000081
RU000A0JX2V3,471106
RU000A0JXRD5,478570
RU000A0JXS59,481094
RU000A0ZZ5H3,495111
RU000A0ZZ5J9,495112
RU000A100SZ3,909102
RU000A1008Y3,878017
RU000A100UT2,910155
RU000A102E52,2180863
RU000A0JRD47,80935
RU000A0JT8N3,152647
RU000A0JT8R4,152648
RU000A0JT8T0,152649
RU000A0JVZY8,451599
RU000A0JWGV2,455069
RU000A0JWTL6,460324
RU000A0JXMP0,475761
RU000A0JS1G3,82130
RU000A0JURP5,2124968
RU000A0JURP5,398403
RU000A0JPQR3,20397
RU000A1004L9,581843
RU000A0JTER1,153040
RU000A0JVJA2,420758
RU0008150602,15463
RU000A0JU179,181318
RU000A0JVYD5,450531
RU000A0JW4F3,453718
RU000A0JPM55,20130
RU000A0JS1J7,82554
RU0009099881,67
PRMB,80818
RU14PRMB1006,15982
RU14PRMB2004,15983
RU14PRMB3002,15984
RU14PRMB4000,15985
RU14PRMB5007,15986
RU14PRMB6005,15987
PTGR,16544
PROBUS,434873
PROBUS,435092
RU0009550644,12958
PRIN,22806
RU000A0JQMJ7,22840
RU000A0JV0G0,399668
RU000A0JPJZ1,19993
RU000A0JWEC7,454712
RU000A0E66U7,16316
RU000A0JNSK9,17937
RU000A0JPWU5,20787
NPE1,20881
PAVT,82844
RU000A0JU1G9,181327
RU000A0JRWB1,82023
RU000A0JURQ3,2124969
RU000A0JURQ3,398404
RU0008309885,967
PSBR,152320
RU0001987620,12990
RU000A0DFEG6,15896
RU000A0JP8N7,18714
RU000A0JPTU1,20555
RU000A0JSQP1,83160
RU000A101H92,1822419
RU000A101J33,1822420
RU000A0JS1F5,82153
RU000A101U38,1919471
RU000A102AJ1,2135774
RU000A0JS793,82694
RU000A0JS710,82861
RU000A0JS413,82235
RU000A0JR845,75114
RU000A0JS421,82236
RU000A0JUVF8,398237
RU000A0JSXW3,83181
RU000A0JUVG6,454294
RU000A0JWEU9,454749
PROMBK,434865
PROMBK,435084
PROMBK,434912
PROMBK,435131
PROMBK,434937
PROMBK,435156
PROMBK,435023
PROMBK,435030
PROMBK,435242
PROMBK,435249
RU21PSVB1005,127
RU0009064364,15383
RU000A0JVUB7,2168544
RU000A0JVUB7,436941
RU000A0JXC40,2124963
RU000A0JXC40,472908
RU000A0JXRB9,2124972
RU000A0JXRB9,478569
RU000A0JPE89,19083
RU000A0JNU81,17866
RU22PPME0106,758
RU000A0JPAH8,18906
RU000A0JU138,182052
RU000A0JU3R2,181480
RU000A0JU3S0,181348
RU000A0JQY92,66857
PTRM,82425
PSEN,16899
PURN,45
PURNP,46
ZW,74453
RU000A0GLBA6,16852
RU000A0D0QW5,16199
RU000A0JVP13,436107
RU000A0JP336,18512
RU000A0JPK24,20091
EESR,919
EESR,1
RU14UESR1000,13868
RU14UESR1018,13869
EESRP,5
RU000A0JQ490,21252
RU000A0JQVB5,74719
RU000A0JQVG4,74724
RU000A0JQVC3,74720
RU000A0JQVD1,74721
RU000A0JQVE9,74722
RU000A0JQVF6,74723
RU000A0JPPA1,20079
RU000A0JPWC3,20505
RBCI,1009
RU14RBCI3003,1123
RBCI-002D,15981
RBCI-004D,19707
RBCM,74779
RBCM-001D,82832
RU000A1021G3,2021932
RU000A0JW1F9,453128
RU000A0JPX11,20779
RU000A0JR498,74585
RU000A0JNUW0,17754
RU000A0JUCD3,384995
RU000A0JQYE3,66924
RU000A0JS9A9,82812
RU000A0JWWX5,462786
RTGR,16638
RTGRP,16639
RU000A0JQAK0,22584
RU000A0JQX36,66847
RGSS,181934
RU000A0JVVQ3,449166
RU000A0JW373,453453
RU000A0JW795,453892
RU000A0JWLR0,456357
RU000A0JWNL9,457243
RU000A0JWT67,460235
RU000A0JUXE7,398406
RU000A0JUXM0,398413
RU000A0JV2D3,407271
RU000A0JUND0,388403
RDRB,181755
RU0002154147,13934
RU000A0B9QA4,15578
RU000A0JV2Q5,407293
RU000A0JV581,408537
RU000A0JV599,408538
RU000A0JVLW2,434624
RU000A0JVLX0,434625
RU000A0JWWJ4,462635
RU000A0JWWH8,462634
RU000A0JUXS7,398434
RU000A0JSWJ2,83296
RU000A0JT1B3,152383
RU000A0JTTV1,175617
RU000A0JTN84,152925
RU000A0JU6M6,181593
RU000A0JWPF6,457566
RU000A0JVUS1,449067
RU000A0JVXS5,450380
RU000A0JWVT5,462347
RU000A1004S4,581855
RU000A101ST4,1885662
RU000A100F95,893072
RU000A100PE4,904026
RU000A100XU4,911791
RU000A0BET83,15821
RU000A0GJ905,16859
RU0003691279,13856
RU000A0JNYX0,18254
RURAIL,434857
RURAIL,435076
RURAIL,434952
RURAIL,435171
RURAIL,434951
RURAIL,434968
RURAIL,435170
RURAIL,435187
RURAIL,434907
RURAIL,435126
RURAIL,435020
RURAIL,435239
RURAIL,434885
RURAIL,435104
RU000A101TT2,1920780
RU000A101Y18,1996810
RU000A102564,2085927
RU000A1028U9,2129224
RU000A102E37,2188751
RU000A0ZYU05,492344
RU000A0ZZ4P9,494749
RU000A0ZZ9R4,496213
RU000A0ZZGT5,497222
RU000A0ZZRY2,499797
RU000A0ZZX19,502256
RU000A0ZZXL7,502370
RU000A1002C2,573247
RU000A1007Z2,876430
RU000A1008D7,877939
RU000A1009L8,883489
RU000A100HY9,898578
RU000A1010M4,916984
RU000A101H84,931844
RU000A101LS1,1743427
RU000A101M04,1746124
RU000A0JVY04,492033
RU000A0JXN05,475852
RU000A0JXQ44,476915
RU000A0JXR84,478497
RU000A0JXZB2,485571
RU000A0JQM62,22734
RU000A0JVW71,450143
RU000A0JV8Q2,419500
RU000A0JVEP1,419501
RU000A0JWD57,454528
RU000A0JWC82,454419
RU000A0JVUM4,449050
RU000A0JTZM7,179920
RU000A0JUCG6,383563
RU000A0JXJK7,473964
RU000A0JU542,181477
RU000A0JU7B7,181652
RU000A0JVJS4,420720
RU000A0JU9M0,181866
RU000A0JUX71,398395
RU000A0JWHU2,455195
RU000A0JTY57,175865
RU000A0JUPZ8,388524
RU000A0DHMC4,16009
RU000A0DHMD2,16010
RU000A0DHME0,16011
RU000A0GK697,16870
RU000A0GMPQ0,17007
RU000A0GJNF4,16834
RU000A0GJNG2,16835
RU000A0JPW61,20508
RU000A0JQ136,20944
RU000A0JQ4F1,21155
RU000A0JQ177,20957
RU000A0JQ5Q5,21760
RU000A0JQ4G9,21156
RU000A0JQ4U0,21186
RU000A0JQ6S9,22532
RU000A0JQ656,22529
RU000A0JQ7W9,22537
RU000A0JQ7X7,22538
RU000A0JQ7Z2,22539
RU000A0JQRD9,22863
RU000A0JTU85,175609
RU000A0JUAH8,182254
RU000A0JSGV0,82898
RU000A0JVB19,419473
RU000A0JVB27,419474
RU000A0JVKH5,436834
RU000A0JX1S1,472117
RU000A0JWLU4,465153
RU000A0JU8A7,181743
RU000A0JPSY5,20772
RU000A0JP0E3,18325
RU000A0JPWT7,20698
RU14RITK3003,15455
RU14RITK3011,15456
RU0007779161,803
RU14RITK4001,15457
RU14RITK5008,15458
RITK,15534
RITKP,18525
RU22RITK2005,635
RU000A0JPD98,19903
RU000A0JR548,80355
RU000A0GRA43,17226
RU000A101PV6,1822174
